2.191799393465098389e-01 1.550982308316407554e+01 3.683535669800713658e+06
2.247187428166658452e-01 1.530853284850334006e+01 3.281802470562726259e+06
2.303906645970872080e-01 1.509941967081819492e+01 2.902971835446678102e+06
2.362493017903509185e-01 1.490279146075699579e+01 2.558540151481277775e+06
2.422735096589570536e-01 1.472397829962195459e+01 2.267230328463934362e+06
2.484548539445770587e-01 1.455233056569777972e+01 2.014277922192982165e+06
2.548248037545635669e-01 1.439269334504162501e+01 1.766372616800789721e+06
2.613544037826932009e-01 1.424744589006047590e+01 1.583244401587220374e+06
2.680709127457324148e-01 1.409891650922264894e+01 1.402201176717483671e+06
2.749702852605656056e-01 1.396746566395202649e+01 1.240303595479442272e+06
2.820542675207216576e-01 1.383770523278933418e+01 1.102630230634872802e+06
2.893262199953206548e-01 1.371761870026613295e+01 9.776594391149983276e+05
2.967775491509923591e-01 1.360504096071741920e+01 8.675577156078717671e+05
3.044286336649409952e-01 1.349549141433072919e+01 7.667329300970290788e+05
3.122700502736154848e-01 1.339506125007177140e+01 6.820113162581665674e+05
3.203380407464951340e-01 1.330165783810985580e+01 6.040393703440201934e+05
3.285567062427732776e-01 1.320514052710207231e+01 5.366769201683319407e+05
3.369948130675775033e-01 1.312427375441452604e+01 4.713351056573616224e+05
3.456342493544317107e-01 1.303817467186998158e+01 4.231729832067854004e+05
3.544878168336306756e-01 1.295893372003017063e+01 3.747701027837334550e+05
3.635501042472997213e-01 1.289041950176757823e+01 3.333828035157821723e+05
3.728049215776251257e-01 1.282046117051594614e+01 2.953623781631162274e+05
3.822984540753570637e-01 1.275410992654737008e+01 2.598094260730824317e+05
3.919731282682825113e-01 1.269785181300553312e+01 2.317172424109562417e+05
4.018820549424885202e-01 1.263353733935696965e+01 2.070529826924521476e+05
4.119877741945130456e-01 1.257898374019531040e+01 1.845660155207826756e+05
4.223185382460177273e-01 1.252840974943874919e+01 1.637495167253763648e+05
4.328722109660377848e-01 1.247957957137892393e+01 1.456740853761421167e+05
4.436473325513012878e-01 1.243118598519393281e+01 1.282587118788461084e+05
4.546220548544843143e-01 1.238533857847626329e+01 1.155199960081057507e+05
4.658390122814980439e-01 1.234557990884130518e+01 1.029363535079826688e+05
4.772538821104109763e-01 1.230361091576289923e+01 9.139141104064058163e+04
